"","X","pid","date","condition","ts","uid","internal","external","feedname","feedname_general","ft","ftah","avgAttentionScore","fthrs","ftmin","ftahhrs","ftahmin","scrolledIntoOld"
"6463",6483,"p50","05/04",2,1620176938830008,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"16724870","list",145,NA,1,0.0402777777777778,2.41666666666667,NA,NA,"no"
"6464",6484,"p50","05/04",2,1620177290273042,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"16724870","list",12,5,1,0.00333333333333333,0.2,0.00138888888888889,0.0833333333333333,"yes"
"6465",6485,"p50","05/04",2,1620176945347014,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"16724870","list",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6466",6486,"p50","05/04",2,1620140424983005,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"178226295","list",14,NA,1,0.00388888888888889,0.233333333333333,NA,NA,"no"
"6467",6487,"p50","05/04",2,1620180300975002,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"16724870","list",87,NA,1,0.0241666666666667,1.45,NA,NA,"no"
"6468",6488,"p50","05/04",2,1.62018e+15,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"16724870","list",1071,979,1,0.2975,17.85,0.271944444444444,16.3166666666667,"yes"
"6469",6489,"p50","05/04",2,1620177982216071,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"16724870","list",13,13,1,0.00361111111111111,0.216666666666667,0.00361111111111111,0.216666666666667,"yes"
"6470",6490,"p50","05/04",2,1620140854519015,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"178226295","list",91,NA,1,0.0252777777777778,1.51666666666667,NA,NA,"no"
"6471",6491,"p50","05/04",2,1.62018e+15,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"16724870","list",11,7,1,0.00305555555555556,0.183333333333333,0.00194444444444444,0.116666666666667,"yes"
"6472",6492,"p50","05/04",2,1.62014e+15,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"178226295","list",359,NA,1,0.0997222222222222,5.98333333333333,NA,NA,"no"
"6473",6493,"p50","05/04",2,1620176721055004,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"178226295","list",27,NA,1,0.0075,0.45,NA,NA,"no"
"6474",6494,"p50","05/04",2,1620178638406077,"ba192efacbc6b0ab898f906a7be6a8b6","1",0,"16724870","list",40,40,1,0.0111111111111111,0.666666666666667,0.0111111111111111,0.666666666666667,"yes"
"6475",6495,"p50","05/07",0,1.62042e+15,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",198,NA,1,0.055,3.3,NA,NA,"no"
"6476",6496,"p50","05/07",0,1620415956308002,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"16725140","list",7,NA,1,0.00194444444444444,0.116666666666667,NA,NA,"no"
"6477",6497,"p50","05/07",0,1620429698910087,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",9,9,1,0.0025,0.15,0.0025,0.15,"yes"
"6478",6498,"p50","05/07",0,1620415958041007,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",0,0,1,0,0,0,0,"yes"
"6479",6499,"p50","05/07",0,1620416890063025,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",79,6,1,0.0219444444444444,1.31666666666667,0.00166666666666667,0.1,"yes"
"6480",6500,"p50","05/07",0,1620416498247005,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",359,NA,1,0.0997222222222222,5.98333333333333,NA,NA,"no"
"6481",6501,"p50","05/07",0,1620416580588015,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",14,NA,1,0.00388888888888889,0.233333333333333,NA,NA,"no"
"6482",6502,"p50","05/07",0,1620415948326001,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"16725140","list",0,NA,1,0,0,NA,NA,"no"
"6483",6503,"p50","05/07",0,1620415963450009,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",5,NA,1,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6484",6504,"p50","05/07",0,1620429622122063,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",8,6,1,0.00222222222222222,0.133333333333333,0.00166666666666667,0.1,"yes"
"6485",6505,"p50","05/07",0,1620428611231002,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",201,NA,1,0.0558333333333333,3.35,NA,NA,"no"
"6486",6506,"p50","05/07",0,1620428712528028,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"1390726303595126785","list",9,NA,1,0.0025,0.15,NA,NA,"no"
"6487",6507,"p50","05/07",0,1620428743660036,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",18,NA,1,0.005,0.3,NA,NA,"no"
"6488",6508,"p50","05/07",0,1620428939552048,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6489",6509,"p50","05/07",0,1.62042e+15,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",14,NA,1,0.00388888888888889,0.233333333333333,NA,NA,"no"
"6490",6510,"p50","05/07",0,1620429657951071,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",8,8,1,0.00222222222222222,0.133333333333333,0.00222222222222222,0.133333333333333,"yes"
"6491",6511,"p50","05/07",0,1.62042e+15,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",156,NA,1,0.0433333333333333,2.6,NA,NA,"no"
"6492",6512,"p50","05/07",0,1620430327738113,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",55,NA,1,0.0152777777777778,0.916666666666667,NA,NA,"no"
"6493",6513,"p50","05/07",0,1620429681670081,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",7,7,1,0.00194444444444444,0.116666666666667,0.00194444444444444,0.116666666666667,"yes"
"6494",6514,"p50","05/07",0,1620428699890022,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",3,NA,1,0.000833333333333333,0.05,NA,NA,"no"
"6495",6515,"p50","05/07",0,1620428720157033,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"1390726303595126785","list",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6496",6516,"p50","05/10",0,1.62069e+15,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",22,22,1,0.00611111111111111,0.366666666666667,0.00611111111111111,0.366666666666667,"yes"
"6497",6517,"p50","05/10",0,1620693854763033,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",5,NA,1,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6498",6518,"p50","05/10",0,1620694082847056,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"1390726303595126785","list",61,NA,1,0.0169444444444444,1.01666666666667,NA,NA,"no"
"6499",6519,"p50","05/10",0,1620661769944017,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",51,NA,1,0.0141666666666667,0.85,NA,NA,"no"
"6500",6520,"p50","05/10",0,1620693595361004,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",2,1,1,0.000555555555555556,0.0333333333333333,0.000277777777777778,0.0166666666666667,"yes"
"6501",6521,"p50","05/10",0,1.62069e+15,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",4,4,1,0.00111111111111111,0.0666666666666667,0.00111111111111111,0.0666666666666667,"yes"
"6502",6522,"p50","05/10",0,1620663581756001,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",37,NA,1,0.0102777777777778,0.616666666666667,NA,NA,"no"
"6503",6523,"p50","05/10",0,1.62066e+15,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"178226295","list",5,NA,1,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6504",6524,"p50","05/10",0,1620662042480021,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"home","home",252,NA,1,0.07,4.2,NA,NA,"no"
"6505",6525,"p50","05/10",0,1620694368180061,"ba192efacbc6b0ab898f906a7be6a8b6","0",0,"1390726303595126785","list",278,NA,1,0.0772222222222222,4.63333333333333,NA,NA,"no"
"6506",6526,"p50","05/12",3,1620871139983001,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",253,245,1,0.0702777777777778,4.21666666666667,0.0680555555555555,4.08333333333333,"yes"
"6507",6527,"p50","05/12",3,1620837604233016,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",11,11,1,0.00305555555555556,0.183333333333333,0.00305555555555556,0.183333333333333,"yes"
"6508",6528,"p50","05/12",3,1620871199083002,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",59,NA,1,0.0163888888888889,0.983333333333333,NA,NA,"no"
"6509",6529,"p50","05/12",3,1.62084e+15,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",18,NA,1,0.005,0.3,NA,NA,"no"
"6510",6530,"p50","05/12",3,1.62084e+15,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",9,9,1,0.0025,0.15,0.0025,0.15,"yes"
"6511",6531,"p50","05/12",3,1620837610754019,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6512",6532,"p50","05/12",3,1620848964949014,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",72,NA,1,0.02,1.2,NA,NA,"no"
"6513",6533,"p50","05/12",3,1620871416860002,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",132,115,1,0.0366666666666667,2.2,0.0319444444444444,1.91666666666667,"yes"
"6514",6534,"p50","05/12",3,1620837609620018,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",1,1,1,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"6515",6535,"p50","05/12",3,1.62084e+15,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",252,NA,1,0.07,4.2,NA,NA,"no"
"6516",6536,"p50","05/12",3,1620837608496017,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",4,NA,1,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"6517",6537,"p50","05/12",3,1620837687294026,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",3,3,1,0.000833333333333333,0.05,0.000833333333333333,0.05,"yes"
"6518",6538,"p50","05/12",3,1620872617878008,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",15,15,1,0.00416666666666667,0.25,0.00416666666666667,0.25,"yes"
"6519",6539,"p50","05/12",3,1620872622501009,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",2,2,1,0.000555555555555556,0.0333333333333333,0.000555555555555556,0.0333333333333333,"yes"
"6520",6540,"p50","05/12",3,1620848781790003,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",24,NA,1,0.00666666666666667,0.4,NA,NA,"no"
"6521",6541,"p50","05/12",3,1620834909242021,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",4,NA,1,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"6522",6542,"p50","05/17",3,1.62128e+15,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",100,NA,1,0.0277777777777778,1.66666666666667,NA,NA,"no"
"6523",6543,"p50","05/17",3,1621267447496007,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",3,3,1,0.000833333333333333,0.05,0.000833333333333333,0.05,"yes"
"6524",6544,"p50","05/17",3,1621283837348001,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",11,11,1,0.00305555555555556,0.183333333333333,0.00305555555555556,0.183333333333333,"yes"
"6525",6545,"p50","05/17",3,1621278652775016,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",32,17,1,0.00888888888888889,0.533333333333333,0.00472222222222222,0.283333333333333,"yes"
"6526",6546,"p50","05/17",3,1621278396436005,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",325,NA,1,0.0902777777777778,5.41666666666667,NA,NA,"no"
"6527",6547,"p50","05/17",3,1621267442406001,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"178226295","list",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6528",6548,"p50","05/17",3,1.62128e+15,"ba192efacbc6b0ab898f906a7be6a8b6","1",1,"1390726303595126785","list",172,NA,1,0.0477777777777778,2.86666666666667,NA,NA,"no"
"6529",6549,"p50","05/20",1,1621578807702052,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"1390726303595126785","list",35,NA,1,0.00972222222222222,0.583333333333333,NA,NA,"no"
"6530",6550,"p50","05/20",1,1621529153206036,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",72,NA,1,0.02,1.2,NA,NA,"no"
"6531",6551,"p50","05/20",1,1621579236634063,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",251,NA,1,0.0697222222222222,4.18333333333333,NA,NA,"no"
"6532",6552,"p50","05/20",1,1621578662116043,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"1390726303595126785","list",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6533",6553,"p50","05/20",1,1621579295524069,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",50,NA,1,0.0138888888888889,0.833333333333333,NA,NA,"no"
"6534",6554,"p50","05/20",1,1621577925953003,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",12,NA,1,0.00333333333333333,0.2,NA,NA,"no"
"6535",6555,"p50","05/20",1,1621578976153057,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"1390726303595126785","list",146,20,1,0.0405555555555556,2.43333333333333,0.00555555555555556,0.333333333333333,"yes"
"6536",6556,"p50","05/20",1,1621526602345011,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"1390726303595126785","list",23,NA,1,0.00638888888888889,0.383333333333333,NA,NA,"no"
"6537",6557,"p50","05/20",1,1621529252882041,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",72,53,1,0.02,1.2,0.0147222222222222,0.883333333333333,"yes"
"6538",6558,"p50","05/20",1,1621564330737004,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",165,165,1,0.0458333333333333,2.75,0.0458333333333333,2.75,"yes"
"6539",6559,"p50","05/20",1,1621577912851001,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",0,NA,1,0,0,NA,NA,"no"
"6540",6560,"p50","05/20",1,1621578642368038,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"1390726303595126785","list",15,NA,1,0.00416666666666667,0.25,NA,NA,"no"
"6541",6561,"p50","05/20",1,1621578273178009,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"1390726303595126785","list",345,NA,1,0.0958333333333333,5.75,NA,NA,"no"
"6542",6562,"p50","05/20",1,1621527754197001,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"1390726303595126785","list",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6543",6563,"p50","05/20",1,1621566286176001,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",20,NA,1,0.00555555555555556,0.333333333333333,NA,NA,"no"
"6544",6564,"p50","05/23",1,1621790076798033,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",91,NA,1,0.0252777777777778,1.51666666666667,NA,NA,"no"
"6545",6565,"p50","05/23",1,1621798219045001,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",3,3,1,0.000833333333333333,0.05,0.000833333333333333,0.05,"yes"
"6546",6566,"p50","05/23",1,1621789928033022,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",24,NA,1,0.00666666666666667,0.4,NA,NA,"no"
"6547",6567,"p50","05/23",1,1621790313708049,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",9,9,1,0.0025,0.15,0.0025,0.15,"yes"
"6548",6568,"p50","05/23",1,1621790256550044,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",41,30,1,0.0113888888888889,0.683333333333333,0.00833333333333333,0.5,"yes"
"6549",6569,"p50","05/23",1,1621789883758017,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",72,NA,1,0.02,1.2,NA,NA,"no"
"6550",6570,"p50","05/23",1,1621789804630011,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",124,NA,1,0.0344444444444444,2.06666666666667,NA,NA,"no"
"6551",6571,"p50","05/23",1,1.62179e+15,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6552",6572,"p50","05/23",1,1.62179e+15,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"178226295","list",633,NA,1,0.175833333333333,10.55,NA,NA,"no"
"6553",6573,"p50","05/23",1,1621789673434006,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",157,NA,1,0.0436111111111111,2.61666666666667,NA,NA,"no"
"6554",6574,"p50","05/23",1,1621790356448054,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",10,10,1,0.00277777777777778,0.166666666666667,0.00277777777777778,0.166666666666667,"yes"
"6555",6575,"p50","05/23",1,1621790157231039,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",34,NA,1,0.00944444444444444,0.566666666666667,NA,NA,"no"
"6556",6576,"p50","05/26",1,1622051643444004,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",169,169,1,0.0469444444444444,2.81666666666667,0.0469444444444444,2.81666666666667,"yes"
"6557",6577,"p50","05/26",1,1622046316878013,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"178226295","list",27,NA,1,0.0075,0.45,NA,NA,"no"
"6558",6578,"p50","05/26",1,1622051921477021,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",14,NA,1,0.00388888888888889,0.233333333333333,NA,NA,"no"
"6559",6579,"p50","05/26",1,1622052601150002,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",6,NA,1,0.00166666666666667,0.1,NA,NA,"no"
"6560",6580,"p50","05/26",1,1622051466795003,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",13,NA,1,0.00361111111111111,0.216666666666667,NA,NA,"no"
"6561",6581,"p50","05/26",1,1622046480696022,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"178226295","list",19,NA,1,0.00527777777777778,0.316666666666667,NA,NA,"no"
"6562",6582,"p50","05/26",1,1622051893576015,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"home","home",45,NA,1,0.0125,0.75,NA,NA,"no"
"6563",6583,"p50","05/26",1,1622046220122008,"ba192efacbc6b0ab898f906a7be6a8b6","0",1,"178226295","list",164,NA,1,0.0455555555555556,2.73333333333333,NA,NA,"no"
"6564",6584,"p52","05/01",2,1619898656256074,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6565",6585,"p52","05/01",2,1619898624442064,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",2,NA,4,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6566",6586,"p52","05/01",2,1619899372989037,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6567",6587,"p52","05/01",2,1619899408152049,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",10,NA,4,0.00277777777777778,0.166666666666667,NA,NA,"no"
"6568",6588,"p52","05/01",2,1619899142048121,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",2,NA,4,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6569",6589,"p52","05/01",2,1619899680532184,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",8,NA,4,0.00222222222222222,0.133333333333333,NA,NA,"no"
"6570",6590,"p52","05/01",2,1619899386978044,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6571",6591,"p52","05/01",2,1619899363992028,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",5,NA,4,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6572",6592,"p52","05/01",2,1.6199e+15,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",10,NA,4,0.00277777777777778,0.166666666666667,NA,NA,"no"
"6573",6593,"p52","05/01",2,1619899381875043,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",2,NA,4,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6574",6594,"p52","05/01",2,1619900211109196,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",4,4,4,0.00111111111111111,0.0666666666666667,0.00111111111111111,0.0666666666666667,"yes"
"6575",6595,"p52","05/01",2,1619887620641011,"7e93235aca500a266ce2d4271740eb1b","1",0,"home","home",41,NA,4,0.0113888888888889,0.683333333333333,NA,NA,"no"
"6576",6596,"p52","05/01",2,1619899665081181,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6577",6597,"p52","05/01",2,1619898757215099,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",28,NA,4,0.00777777777777778,0.466666666666667,NA,NA,"no"
"6578",6598,"p52","05/01",2,1619899660618172,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6579",6599,"p52","05/01",2,1619900206616193,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",28,28,4,0.00777777777777778,0.466666666666667,0.00777777777777778,0.466666666666667,"yes"
"6580",6600,"p52","05/01",2,1619900215224199,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",3,3,4,0.000833333333333333,0.05,0.000833333333333333,0.05,"yes"
"6581",6601,"p52","05/01",2,1619899659541169,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6582",6602,"p52","05/01",2,1619899720277185,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",39,NA,4,0.0108333333333333,0.65,NA,NA,"no"
"6583",6603,"p52","05/01",2,1619888040443084,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6584",6604,"p52","05/01",2,1619898297664022,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",0,NA,4,0,0,NA,NA,"no"
"6585",6605,"p52","05/01",2,1619898336543031,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",7,NA,4,0.00194444444444444,0.116666666666667,NA,NA,"no"
"6586",6606,"p52","05/01",2,1619887790003044,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",4,NA,4,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"6587",6607,"p52","05/01",2,1619899539921096,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388585049730256896","list",41,NA,4,0.0113888888888889,0.683333333333333,NA,NA,"no"
"6588",6608,"p52","05/01",2,1619898726748098,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6589",6609,"p52","05/01",2,1619899663648178,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6590",6610,"p52","05/01",2,1619898409258058,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",11,NA,4,0.00305555555555556,0.183333333333333,NA,NA,"no"
"6591",6611,"p52","05/01",2,1619899724149186,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6592",6612,"p52","05/01",2,1619899424798052,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",16,NA,4,0.00444444444444444,0.266666666666667,NA,NA,"no"
"6593",6613,"p52","05/01",2,1619900177936192,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6594",6614,"p52","05/01",2,1619898298780023,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6595",6615,"p52","05/01",2,1619899436987058,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",8,NA,4,0.00222222222222222,0.133333333333333,NA,NA,"no"
"6596",6616,"p52","05/01",2,1619899185980142,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",0,NA,4,0,0,NA,NA,"no"
"6597",6617,"p52","05/01",2,1.6199e+15,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",4,NA,4,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"6598",6618,"p52","05/01",2,1619899572093121,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",0,NA,4,0,0,NA,NA,"no"
"6599",6619,"p52","05/01",2,1619899545075101,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388585049730256896","list",2,NA,4,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6600",6620,"p52","05/01",2,1619899479685083,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388585049730256896","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6601",6621,"p52","05/01",2,1619898849643114,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",59,NA,4,0.0163888888888889,0.983333333333333,NA,NA,"no"
"6602",6622,"p52","05/01",2,1619899482931086,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6603",6623,"p52","05/01",2,1619899555506106,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",8,NA,4,0.00222222222222222,0.133333333333333,NA,NA,"no"
"6604",6624,"p52","05/01",2,1619899665514182,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",0,NA,4,0,0,NA,NA,"no"
"6605",6625,"p52","05/01",2,1619899559055112,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388585049730256896","list",2,NA,4,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6606",6626,"p52","05/01",2,1619899589639123,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",9,NA,4,0.0025,0.15,NA,NA,"no"
"6607",6627,"p52","05/01",2,1619899371400034,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6608",6628,"p52","05/01",2,1619899608975131,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6609",6629,"p52","05/01",2,1.6199e+15,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",2,NA,4,0.000555555555555556,0.0333333333333333,NA,NA,"no"
